id;identificador;CCID;Data / Entrega;Requisição;Cliente;Local de Entrega;Modelo;SLA de Inserção;SLA de Viagem;SLA de retirada;SLA / Envio ao Brasil;SLA da Operação;Data / Inserção;Data / Chegada no Destino;Data / Retirada;Data / Envio ao Brasil;Data / Brasil;BL;Container;Status / Operação;Reposição;Observação;latitude;longitude;Data / Embarque Maritimo;Data / Desembarque Maritimo;SLA Terrestre;SLA Maritimo;Local;Status do Container;Data do Desembarque
1066;371442;;09/01/2025;717;VelosoGreen;Carmo do Paranaiba/MG;Tetis R;4;;;;;13/01/2025;;;;;;;Em viagem;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1067;371705;;06/01/2025;-;Golden;Santo André/SP;Tetis R;0;;;;;;;;;;;;Estoque Cliente;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1068;371518;;09/01/2025;717;VelosoGreen;Carmo do Paranaiba/MG;Tetis R;4;;;;;13/01/2025;;;;;;;Em viagem;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1069;371588;;09/01/2025;717;VelosoGreen;Carmo do Paranaiba/MG;Tetis R;4;;;;;13/01/2025;;;;;;;Em viagem;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1070;371475;;09/01/2025;717;VelosoGreen;Carmo do Paranaiba/MG;Tetis R;4;;;;;13/01/2025;;;;;;;Em viagem;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1071;371738;;09/01/2025;717;VelosoGreen;Carmo do Paranaiba/MG;Tetis R;4;;;;;13/01/2025;;;;;;;Em viagem;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1072;371598;;06/01/2025;-;Golden;Santo André/SP;Tetis R;0;;;;;;;;;;;;Estoque Cliente;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1073;371466;;09/01/2025;717;VelosoGreen;Carmo do Paranaiba/MG;Tetis R;4;;;;;13/01/2025;;;;;;;Em viagem;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1074;371486;;09/01/2025;717;VelosoGreen;Carmo do Paranaiba/MG;Tetis R;4;;;;;13/01/2025;;;;;;;Em viagem;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1075;371563;;06/01/2025;676;Nkg;Varginha/MG;Tetis R;16;;;;;22/01/2025;;;;;;;Em viagem;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1076;371458;;06/01/2025;676;Nkg;Varginha/MG;Tetis R;16;;;;;22/01/2025;;;;;;;Em viagem;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1077;371511;;06/01/2025;676;Nkg;Varginha/MG;Tetis R;16;;;;;22/01/2025;;;;;;;Em viagem;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1078;371450;;06/01/2025;676;Nkg;Varginha/MG;Tetis R;16;;;;;22/01/2025;;;;;;;Em viagem;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1079;371396;;09/01/2025;715;VelosoCoffee;Carmo do Paranaiba/MG;Tetis R;0;;;;;;;;;;;;Estoque Cliente;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1080;371732;;24/01/2025;843;VelosoGreen;Carmo do Paranaiba/MG;Tetis R;0;;;;;;;;;;;;Estoque Cliente;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1081;371730;;06/01/2025;676;Nkg;Varginha/MG;Tetis R;16;;;;;22/01/2025;;;;;;;Em viagem;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1082;371405;;09/01/2025;717;VelosoGreen;Carmo do Paranaiba/MG;Tetis R;4;;;;;13/01/2025;;;;;;;Em viagem;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1083;371742;;09/01/2025;717;VelosoGreen;Carmo do Paranaiba/MG;Tetis R;4;;;;;13/01/2025;;;;;;;Em viagem;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1084;371641;;;-;Golden;Santo André/SP;Tetis R;0;;;;;;;;;;;;Estoque Cliente;Fora do Prazo;Eq. de Reversa 03.01.2025 (Danificado);;;;;;;;;
1085;510779;;25/06/2024;-;VelosoCoffee;Poços de Caldas/MG;Tetis Dry;30;;;;;25/07/2024;26/09/2024;22/10/2024;;;;;Retirado, Ag. Envio;Fora do Prazo;;;;;;;;;;
1086;510336;;12/01/2025;728;VelosoCoffee;Carmo do Paranaiba/MG;Tetis Dry;1;;;;;13/01/2025;;;;;;;Em viagem;Dentro do Prazo;Eq. Paraguai 11/01;;;;;;;;;
1087;510556;;12/01/2025;728;VelosoCoffee;Carmo do Paranaiba/MG;Tetis Dry;1;;;;;13/01/2025;;;;;;;Em viagem;Dentro do Prazo;Eq. Paraguai 11/01;;;;;;;;;
1088;510762;;22/01/2025;817;Nkg;Varginha/MG;Tetis Dry;1;;;;;23/01/2025;;;;;;;Em viagem;Dentro do Prazo;Eq. Paraguai 11/01;;;;;;;;;
1089;786538;;12/01/2025;728;VelosoCoffee;Carmo do Paranaiba/MG;Tetis Dry;;;;;;;;;;;;;Estoque Cliente;Dentro do Prazo;Eq. Paraguai 11/01;;;;;;;;;
1090;786252;;12/01/2025;728;VelosoCoffee;Carmo do Paranaiba/MG;Tetis Dry;;;;;;;;;;;;;Estoque Cliente;Dentro do Prazo;Eq. Paraguai 11/01;;;;;;;;;
1091;786284;;12/01/2025;728;VelosoCoffee;Carmo do Paranaiba/MG;Tetis Dry;;;;;;28/01/2025;;;;;;;Em viagem;Dentro do Prazo;Eq. Paraguai 11/01;;;;;;;;;
1092;510409;;12/01/2025;728;VelosoCoffee;Carmo do Paranaiba/MG;Tetis Dry;;;;;;22/01/2025;;;;;;;Em viagem;Dentro do Prazo;Eq. Paraguai 11/01;;;;;;;;;
1093;510595;;12/01/2025;731;AltoCafezal;Patrocinio/MG;Tetis Dry;;;;;;26/01/2025;;;;;;;Em viagem;Dentro do Prazo;Eq. Paraguai 11/01;;;;;;;;;
1094;510668;;12/01/2025;731;AltoCafezal;Patrocinio/MG;Tetis Dry;;;;;;26/01/2025;;;;;;;Em viagem;Dentro do Prazo;Eq. Paraguai 11/01;;;;;;;;;
1095;510395;;12/01/2025;731;AltoCafezal;Patrocinio/MG;Tetis Dry;;;;;;26/01/2025;;;;;;;Em viagem;Dentro do Prazo;Eq. Paraguai 11/01;;;;;;;;;
1096;510766;;12/01/2025;731;AltoCafezal;Patrocinio/MG;Tetis Dry;;;;;;26/01/2025;;;;;;;Em viagem;Dentro do Prazo;Eq. Paraguai 11/01;;;;;;;;;
1097;786417;;22/01/2025;817;Nkg;Varginha/MG;Tetis Dry;;;;;;;;;;;;;Estoque Cliente;Dentro do Prazo;Eq. Paraguai 11/01;;;;;;;;;
1098;510516;;22/01/2025;817;Nkg;Varginha/MG;Tetis Dry;;;;;;23/01/2025;;;;;;;Em viagem;Dentro do Prazo;Eq. Paraguai 11/01;;;;;;;;;
1099;510509;;12/01/2025;-;Golden;Santo André/SP;Tetis Dry;;;;;;;;;;;;;Estoque Cliente;Dentro do Prazo;Eq. Paraguai 11/01;;;;;;;;;
1100;769020;5170220424561560;24/01/2025;841;Expocaccer;Patrocinio/MG;Tetis Dry;;;;;;;;;;;;;Estoque Cliente;Dentro do Prazo;Eq. Novo (Reversa) - 23/01;;;;;;;;;
1101;769013;5170220424561517;24/01/2025;841;Expocaccer;Patrocinio/MG;Tetis Dry;;;;;;;;;;;;;Estoque Cliente;Dentro do Prazo;Eq. Novo (Reversa) - 23/01;;;;;;;;;
1102;769015;5170220424561491;24/01/2025;841;Expocaccer;Patrocinio/MG;Tetis Dry;;;;;;;;;;;;;Estoque Cliente;Dentro do Prazo;Eq. Novo (Reversa) - 23/01;;;;;;;;;
1103;769051;5170220424561509;24/01/2025;841;Expocaccer;Patrocinio/MG;Tetis Dry;;;;;;;;;;;;;Estoque Cliente;Dentro do Prazo;Eq. Novo (Reversa) - 23/01;;;;;;;;;
1104;770032;5170220424561541;24/01/2025;841;Expocaccer;Patrocinio/MG;Tetis Dry;;;;;;;;;;;;;Estoque Cliente;Dentro do Prazo;Eq. Novo (Reversa) - 23/01;;;;;;;;;
1105;510509;5170220424561525;24/01/2025;841;Expocaccer;Patrocinio/MG;Tetis Dry;;;;;;;;;;;;;Estoque Cliente;Dentro do Prazo;Eq. Novo (Reversa) - 23/01;;;;;;;;;
1106;769012;5170220424561558;24/01/2025;843;VelosoGreen;Carmo do Paranaiba/MG;Tetis Dry;;;;;;;;;;;;;Estoque Cliente;Dentro do Prazo;Eq. Novo (Reversa) - 23/01;;;;;;;;;
1107;786919;5170220424561533;24/01/2025;843;VelosoGreen;Carmo do Paranaiba/MG;Tetis Dry;;;;;;;;;;;;;Estoque Cliente;Dentro do Prazo;Eq. Novo (Reversa) - 23/01;;;;;;;;;
1108;786920;5170220424561996;24/01/2025;843;VelosoGreen;Carmo do Paranaiba/MG;Tetis Dry;;;;;;;;;;;;;Estoque Cliente;Dentro do Prazo;Eq. Novo (Reversa) - 23/01;;;;;;;;;
1109;769002;5170220424561970;24/01/2025;843;VelosoGreen;Carmo do Paranaiba/MG;Tetis Dry;;;;;;;;;;;;;Estoque Cliente;Dentro do Prazo;Eq. Novo (Reversa) - 23/01;;;;;;;;;
1110;769014;5170220424561988;24/01/2025;843;VelosoGreen;Carmo do Paranaiba/MG;Tetis Dry;;;;;;;;;;;;;Estoque Cliente;Dentro do Prazo;Eq. Novo (Reversa) - 23/01;;;;;;;;;
1111;768990;5170220424561418;24/01/2025;843;VelosoGreen;Carmo do Paranaiba/MG;Tetis Dry;;;;;;;;;;;;;Estoque Cliente;Dentro do Prazo;Eq. Novo (Reversa) - 23/01;;;;;;;;;
1112;770038;5170220424561426;24/01/2025;843;VelosoGreen;Carmo do Paranaiba/MG;Tetis Dry;;;;;;;;;;;;;Estoque Cliente;Dentro do Prazo;Eq. Novo (Reversa) - 23/01;;;;;;;;;
1113;786921;5170220424561467;24/01/2025;843;VelosoGreen;Carmo do Paranaiba/MG;Tetis Dry;;;;;;;;;;;;;Estoque Cliente;Dentro do Prazo;Eq. Novo (Reversa) - 23/02;;;;;;;;;
1114;786912;5170220424561434;24/01/2025;843;VelosoGreen;Carmo do Paranaiba/MG;Tetis Dry;;;;;;;;;;;;;Estoque Cliente;Dentro do Prazo;Eq. Novo (Reversa) - 23/03;;;;;;;;;
1115;786218;5170220424556061;23/01/2025;;Golden;Santo André/SP;Tetis Dry;;;;;;;;;;;;;Estoque Cliente;Dentro do Prazo;Eq. Novo (Reversa) - 23/03;;;;;;;;;
1116;791294;5170220424556079;24/01/2024;848;Cooxupe;Santos/SP (Porto);Tetis Dry;;;;;;28/01/2025;;;;;;;Em viagem;Fora do Prazo;Eq. Novo (Reversa) - 23/03;;;;;;;;;
1117;786999;5170220424556087;23/01/2025;;Golden;Santo André/SP;Tetis Dry;;;;;;;;;;;;;Estoque Cliente;Dentro do Prazo;Eq. Novo (Reversa) - 23/03;;;;;;;;;
1118;510513;5170220424556095;24/01/2024;848;Cooxupe;Santos/SP (Porto);Tetis Dry;;;;;;28/01/2025;;;;;;;Em viagem;Fora do Prazo;Eq. Novo (Reversa) - 23/03;;;;;;;;;
1119;769000;5170220424556103;24/01/2024;848;Cooxupe;Santos/SP (Porto);Tetis Dry;;;;;;28/01/2025;;;;;;;Em viagem;Fora do Prazo;Eq. Novo (Reversa) - 23/03;;;;;;;;;
1120;791516;5170220424556111;24/01/2025;847;CarmoCoffee;Santos/SP (Porto);Tetis Dry;;;;;;;;;;;;;Estoque Cliente;Dentro do Prazo;Eq. Novo (Reversa) - 23/03;;;;;;;;;
1121;791311;5170220424556129;24/01/2025;847;CarmoCoffee;Santos/SP (Porto);Tetis Dry;;;;;;;;;;;;;Estoque Cliente;Dentro do Prazo;Eq. Novo (Reversa) - 23/03;;;;;;;;;
1122;791508;5170220424556137;23/01/2025;;Golden;Santo André/SP;Tetis Dry;;;;;;;;;;;;;Estoque Cliente;Dentro do Prazo;Eq. Novo (Reversa) - 23/03;;;;;;;;;
1123;786992;5170220424556145;24/01/2024;848;Cooxupe;Santos/SP (Porto);Tetis Dry;;;;;;28/01/2025;;;;;;;Em viagem;Fora do Prazo;Eq. Novo (Reversa) - 23/03;;;;;;;;;
1124;786994;5170220424556152;24/01/2024;848;Cooxupe;Santos/SP (Porto);Tetis Dry;;;;;;28/01/2025;;;;;;;Em viagem;Fora do Prazo;Eq. Novo (Reversa) - 23/03;;;;;;;;;
1125;786988;5170220424556160;24/01/2024;848;Cooxupe;Santos/SP (Porto);Tetis Dry;;;;;;28/01/2025;;;;;;;Em viagem;Fora do Prazo;Eq. Novo (Reversa) - 23/03;;;;;;;;;
1126;786996;5170220424556178;24/01/2024;848;Cooxupe;Santos/SP (Porto);Tetis Dry;;;;;;28/01/2025;;;;;;;Em viagem;Fora do Prazo;Eq. Novo (Reversa) - 23/03;;;;;;;;;
1127;786998;5170220424556186;24/01/2025;847;CarmoCoffee;Santos/SP (Porto);Tetis Dry;;;;;;;;;;;;;Estoque Cliente;Dentro do Prazo;Eq. Novo (Reversa) - 23/03;;;;;;;;;
1128;786985;5170220424556194;24/01/2025;847;CarmoCoffee;Santos/SP (Porto);Tetis Dry;;;;;;;;;;;;;Estoque Cliente;Dentro do Prazo;Eq. Novo (Reversa) - 23/03;;;;;;;;;
1129;791536;5170220424556202;24/01/2025;847;CarmoCoffee;Santos/SP (Porto);Tetis Dry;;;;;;;;;;;;;Estoque Cliente;Dentro do Prazo;Eq. Novo (Reversa) - 23/03;;;;;;;;;
1130;769018;5170220424561459;24/01/2024;848;Cooxupe;Santos/SP (Porto);Tetis Dry;;;;;;28/01/2025;;;;;;;Em viagem;Fora do Prazo;Eq. Novo (Reversa) - 23/03;;;;;;;;;
1131;769055;5170220424561442;24/01/2024;848;Cooxupe;Santos/SP (Porto);Tetis Dry;;;;;;28/01/2025;;;;;;;Em viagem;Fora do Prazo;Eq. Novo (Reversa) - 23/03;;;;;;;;;
1132;768998;5170220424561483;24/01/2024;848;Cooxupe;Santos/SP (Porto);Tetis Dry;;;;;;28/01/2025;;;;;;;Em viagem;Fora do Prazo;Eq. Novo (Reversa) - 23/03;;;;;;;;;
1133;770043;5170220424561475;24/01/2025;847;CarmoCoffee;Santos/SP (Porto);Tetis Dry;;;;;;;;;;;;;Estoque Cliente;Dentro do Prazo;Eq. Novo (Reversa) - 23/03;;;;;;;;;
1134;768994;5170220424561484;24/01/2024;848;Cooxupe;Santos/SP (Porto);Tetis Dry;;;;;;28/01/2025;;;;;;;Em viagem;Fora do Prazo;Eq. Novo (Reversa) - 23/03;;;;;;;;;
1135;786989;5170220424557879;24/01/2024;848;Cooxupe;Santos/SP (Porto);Tetis Dry;;;;;;28/01/2025;;;;;;;Em viagem;Fora do Prazo;Eq. Novo (Reversa) - 23/03;;;;;;;;;
1136;786993;5170220424557861;24/01/2024;848;Cooxupe;Santos/SP (Porto);Tetis Dry;;;;;;28/01/2025;;;;;;;Em viagem;Fora do Prazo;Eq. Novo (Reversa) - 23/03;;;;;;;;;
1137;786991;5170220424557853;24/01/2025;847;CarmoCoffee;Santos/SP (Porto);Tetis Dry;;;;;;;;;;;;;Estoque Cliente;Dentro do Prazo;Eq. Novo (Reversa) - 23/03;;;;;;;;;
1138;769053;5170220424557903;24/01/2024;848;Cooxupe;Santos/SP (Porto);Tetis Dry;;;;;;28/01/2025;;;;;;;Em viagem;Fora do Prazo;Eq. Novo (Reversa) - 23/03;;;;;;;;;
1139;768997;5170220424557895;23/01/2025;;Golden;Santo André/SP;Tetis Dry;;;;;;;;;;;;;Estoque Cliente;Dentro do Prazo;Eq. Novo (Reversa) - 23/03;;;;;;;;;
1140;770051;5170220424557887;24/01/2024;848;Cooxupe;Santos/SP (Porto);Tetis Dry;;;;;;28/01/2025;;;;;;;Em viagem;Fora do Prazo;Eq. Novo (Reversa) - 23/03;;;;;;;;;
1141;791527;5170220424557937;23/01/2025;;Golden;Santo André/SP;Tetis Dry;;;;;;;;;;;;;Estoque Cliente;Dentro do Prazo;Eq. Novo (Reversa) - 23/03;;;;;;;;;
1142;769003;5170220424557929;24/01/2024;848;Cooxupe;Santos/SP (Porto);Tetis Dry;;;;;;28/01/2025;;;;;;;Em viagem;Fora do Prazo;Eq. Novo (Reversa) - 23/03;;;;;;;;;
1143;786965;5170220424557911;24/01/2024;848;Cooxupe;Santos/SP (Porto);Tetis Dry;;;;;;28/01/2025;;;;;;;Em viagem;Fora do Prazo;Eq. Novo (Reversa) - 23/03;;;;;;;;;
1144;791517;5170220424557960;24/01/2025;847;CarmoCoffee;Santos/SP (Porto);Tetis Dry;;;;;;;;;;;;;Estoque Cliente;Dentro do Prazo;Eq. Novo (Reversa) - 23/03;;;;;;;;;
1145;769054;5170220424557952;;;Golden;Santo André/SP;Tetis Dry;;;;;;;;;;;;;Estoque Cliente;Fora do Prazo;Eq. Novo (Reversa) - 23/03 (Danificado);;;;;;;;;
1146;786995;5170220424557945;24/01/2025;847;CarmoCoffee;Santos/SP (Porto);Tetis Dry;;;;;;;;;;;;;Estoque Cliente;Dentro do Prazo;Eq. Novo (Reversa) - 23/03;;;;;;;;;
1147;787000;5170220424557994;23/01/2025;;Golden;Santo André/SP;Tetis Dry;;;;;;;;;;;;;Estoque Cliente;Dentro do Prazo;Eq. Novo (Reversa) - 23/03;;;;;;;;;
1148;791511;5170220424557986;24/01/2024;848;Cooxupe;Santos/SP (Porto);Tetis Dry;;;;;;28/01/2025;;;;;;;Em viagem;Fora do Prazo;Eq. Novo (Reversa) - 23/03;;;;;;;;;
1149;786983;5170220424557978;24/01/2025;847;CarmoCoffee;Santos/SP (Porto);Tetis Dry;;;;;;;;;;;;;Estoque Cliente;Dentro do Prazo;Eq. Novo (Reversa) - 23/03;;;;;;;;;
1150;786990;;24/01/2025;847;CarmoCoffee;Santos/SP (Porto);Tetis Dry;;;;;;;;;;;;;Estoque Cliente;Dentro do Prazo;Eq. Novo (Reversa) - 23/03;;;;;;;;;
